gps_sec,ref_vf,obd_speed,ref_vf_sorted,obd_speed_sorted,obd_speed_sorted_smoothed
69024.8,10.4478834244071,10.8333333333333,21.0384425913327,0.961557408667342,1.037623878908
69025,10.6308414478817,10.8333333333333,21.0387155489683,1.03871554896829,1.037623878908
69025.2,10.8192148365766,10.8333333333333,21.0389051920864,1.9610948079136,0.961557408667342
69025.4,10.9005071015068,10.8333333333333,21.0410910989331,0.0410910989330596,1.03871554896829
69025.6,10.9980610045589,10.8333333333333,21.0440349517292,0.0440349517291978,0.0509319184875995
69025.8,11.1115241713277,10.8333333333333,21.0447751921849,1.95522480781512,0.0509319184875995
69026,11.1864243800242,10.8333333333333,21.0509319184876,0.0509319184875995,1.05233104060451
69026.2,11.2315210056341,11.2499907533852,21.0523310406045,1.05233104060451,1.05233104060451
69026.4,11.2203616185041,11.3888888888889,21.0538541863289,2.05385418632892,1.05233104060451
69026.6,11.1429539499183,11.3888888888889,21.0568446713177,0.0568446713176861,1.05233104060451
69026.8,11.0929643490818,11.1111111111111,21.0592303920917,1.05923039209173,0.0606218185123861
69027,11.0356199109973,11.1111111111111,21.0604466229565,0.0604466229565059,0.0606218185123861
69027.2,10.9780323109381,11.1111111111111,21.0606218185124,0.0606218185123861,0.206317519638294
69027.4,10.9263199870771,10.5555555555556,21.0629679970131,1.06296799701315,0.0732269017537973
69027.6,10.7362598152243,10.5555555555556,21.0648085618075,0.206317519638294,0.0737034216959618
69027.8,10.4900123746352,10.2777777777778,21.0732269017538,0.0732269017537973,0.0797851739338189
69028,10.3380856090477,10.2777777777778,21.073703421696,0.0737034216959618,0.0797851739338189
69028.2,10.290814759289,10.2777777777778,21.0797851739338,0.0797851739338189,0.0797851739338189
69028.4,10.2232012799318,10.2777777777778,21.0800973982949,1.68913482730329,0.0813530948656147
69028.6,10.1481483483441,10.2777777777778,21.0813530948656,0.0813530948656147,0.0881931995322933
69028.8,10.0667832548436,10.2777777777778,21.0881931995323,0.0881931995322933,0.0894988296640179
69029,10.007679193999,10.2777777777778,21.089498829664,0.0894988296640179,0.0894988296640179
69029.2,10.0367309767673,10,21.090066986181,0.909933013819038,0.0966526097009059
69029.4,10.1184103479746,10,21.0966526097009,0.0966526097009059,0.102356894110195
69029.6,10.2148943342553,10,21.1022895801569,0.897710419843065,0.102756931889254
69029.8,10.3126975297446,10,21.1023568941102,0.102356894110195,0.102756931889254
69030,10.3980475999103,10.5154911483703,21.1027569318893,0.102756931889254,0.103431130771132
69030.2,10.5119901797899,10.5555555555556,21.1034311307711,0.103431130771132,0.103431130771132
69030.4,10.5968668624268,10.5555555555556,21.1046413816866,0.104641381686635,0.104641381686635
69030.6,10.6860290309357,10.5555555555556,21.1059013532045,1.89409864679549,0.890870189304347
69030.8,10.7642527162827,10.5555555555556,21.1066536784967,1.10665367849674,0.890870189304347
69031,10.8436986254691,10.5555555555556,21.1091298106957,0.890870189304347,0.890870189304347
69031.2,10.9186306787985,11.1111111111111,21.116054122075,0.116054122074987,0.116454188826308
69031.4,10.9741831468224,11.1111111111111,21.116128075876,0.116128075876032,0.116454188826308
69031.6,11.0385192276863,11.1111111111111,21.1164541888263,0.116454188826308,0.116454188826308
69031.8,11.0903856132237,11.1111111111111,21.1205141480599,0.879485851940059,0.1208238558632
69032,11.1383795989363,10.8333333333333,21.1208238558632,0.1208238558632,0.126502814805863
69032.2,11.1799248275648,10.8333333333333,21.1265028148059,0.126502814805863,0.127166005538935
69032.4,11.2164161611452,11.3888888888889,21.1269712841193,0.873028715880735,0.127166005538935
69032.6,11.2531402323974,11.3888888888889,21.1271660055389,0.127166005538935,0.130484811778458
69032.8,11.2858226168942,11.3888888888889,21.1304848117785,0.130484811778458,0.132618881227195
69033,11.2989004363257,11.1111111111111,21.1315352637143,0.868464736285722,0.132618881227195
69033.2,11.3009357426719,11.1111111111111,21.1326188812272,0.132618881227195,0.13739529421731
69033.4,11.292557091288,11.1111111111111,21.1373952942173,0.13739529421731,0.144424289727068
69033.6,11.2787964690387,11.1111111111111,21.1444242897271,0.144424289727068,0.144424289727068
69033.8,11.263563285657,11.1111111111111,21.1458570328658,0.854142967134198,0.847319128885811
69034,11.2455519162022,11.1111111111111,21.1473623866808,0.85263761331924,0.847319128885811
69034.2,11.2016159285167,10.8494361467444,21.1526808711142,0.847319128885811,0.847319128885811
69034.4,11.1467796479521,10.8333333333333,21.1542813025071,0.845718697492934,0.845718697492934
69034.6,11.0872038846591,10.8333333333333,21.1545602304184,0.552936151183872,0.845718697492934
69034.8,11.0351214886833,10.8333333333333,21.1574509541013,0.157450954101254,0.831363859558639
69035,10.9694582309246,10.8333333333333,21.1607579948545,1.83924200514546,0.552936151183872
69035.2,10.8463987484326,10.8333333333333,21.1686361404414,0.831363859558639,0.831363859558639
69035.4,10.6953840978246,10.8333333333333,21.1732382671711,0.173238267171134,1.18038551331868
69035.6,10.608127482737,10.8333333333333,21.1803855133187,1.18038551331868,0.831363859558639
69035.8,10.5315049209503,10.5555555555556,21.1958663303202,2.19586633032016,0.204146600172334
69036,10.4515974291014,10.5555555555556,21.1964161391873,0.196416139187306,0.727694781464375
69036.2,10.3736734067542,10.2777777777778,21.2041466001723,0.204146600172334,0.209157579875728
69036.4,10.2839190093077,10.2777777777778,21.2049360924102,0.727694781464375,0.209157579875728
69036.6,10.1769666094569,9.72222222222222,21.2091575798757,0.209157579875728,0.727694781464375
69036.8,10.0556707687752,9.72222222222222,21.214359827777,1.21435982777703,0.727694781464375
69037,9.90138945300103,9.72222222222222,21.2154169667626,1.72684409074452,1.21435982777703
69037.2,9.7334671114665,9.72222222222222,21.2198362255697,0.219836225569697,1.2228373208862
69037.4,9.58614261264665,9.72222222222222,21.2228373208862,1.2228373208862,1.2228373208862
69037.6,9.50866846514274,9.44444444444444,21.2304356028415,1.2304356028415,0.24911670920935
69037.8,9.43199199215097,9.44444444444444,21.2420518185226,0.242051818522615,0.750009451296221
69038,9.35451253994563,9.16666666666667,21.2491167092093,0.24911670920935,0.256077232603386
69038.2,9.283847039886,9.16666666666667,21.2499905487038,0.750009451296221,0.256077232603386
69038.4,9.20782110327954,9.16666666666667,21.2560772326034,0.256077232603386,0.263156589481253
69038.6,9.13483022611805,9.16666666666667,21.2631565894813,0.263156589481253,0.265995730160392
69038.8,9.07450251473876,9.16666666666667,21.2659957301604,0.265995730160392,0.265995730160392
69039,9.00464342103562,8.93429769783218,21.2701531986584,0.729846801341555,0.726621610247232
69039.2,8.9789591295428,8.88888888888889,21.2733783897528,0.726621610247232,0.726621610247232
69039.4,8.94134138370748,8.88888888888889,21.2756785346273,1.27567853462728,0.726621610247232
69039.6,8.90537993630817,8.88888888888889,21.2795425101575,0.720457489842503,0.720457489842503
69039.8,8.8812567539735,8.88888888888889,21.2805508056911,0.719449194308902,0.719449194308902
69040,8.85622720124094,8.61111111111111,21.2881683730658,0.288168373065826,0.709778451542592
69040.2,8.84012635316939,8.61111111111111,21.2902215484574,0.709778451542592,0.709778451542592
69040.4,8.82060281216653,8.61111111111111,21.2922940398633,0.707705960136655,0.709778451542592
69040.6,8.80220887391341,8.61111111111111,21.2960636829251,1.29606368292507,1.29606368292507
69040.8,8.78262629798171,8.61111111111111,21.2973278228044,1.29732782280444,1.29606368292507
69041,8.76303009751764,8.61111111111111,21.3044199283435,1.69558007165649,1.29606368292507
69041.2,8.74332642133416,8.61111111111111,21.3044795562248,0.304479556224788,1.29732782280444
69041.4,8.70115016879952,8.33333333333333,21.3053085137015,0.694691486298537,0.694691486298537
69041.6,8.59620624985232,8.33333333333333,21.307627792394,1.30762779239397,0.694691486298537
69041.8,8.43843382032472,8.05555555555556,21.3137727134358,0.313772713435792,0.694691486298537
69042,8.23186294407287,8.05555555555556,21.3205635734143,1.32056357341428,1.30762779239397
69042.2,7.94948412477187,7.5,21.3263261585487,0.673673841451261,0.673673841451261
69042.4,7.6356941603236,7.5,21.3269797780745,1.32697977807453,0.673673841451261
69042.6,7.30762220903626,7.5,21.3271287930842,0.672871206915825,0.673673841451261
69042.8,6.97750775707201,6.66666666666667,21.3301364471585,0.330136447158513,1.32697977807453
69043,6.62633711487727,6.66666666666667,21.3336448177052,1.3336448177052,0.672871206915825
69043.2,6.27969088650071,5.88141669658267,21.3340000603731,1.33400006037312,0.66571293107735
69043.4,5.90253241922482,5.83333333333333,21.3342870689226,0.66571293107735,0.66571293107735
69043.6,5.50620317187806,5.19050063500391,21.3365308948573,0.336530894857296,0.66571293107735
69043.8,5.06093480396656,5,21.3417168902223,0.341716890222304,0.351481471598175
69044,4.62921395163369,4.2307672833371,21.3428225023402,1.65717749765978,0.351481471598175
69044.2,4.19660197183388,3.88888888888889,21.3514814715982,0.351481471598175,0.35363881312972
69044.4,3.75161119653943,3.88888888888889,21.3536388131297,0.35363881312972,1.36384471960045
69044.6,3.29549940676675,3.88888888888889,21.3638447196004,1.36384471960045,0.381837678553261
69044.8,2.82872282311293,3.05555555555556,21.3706920802486,1.37069208024859,1.12951604827736
69045,2.36067691351443,3.05555555555556,21.3818376785533,0.381837678553261,1.12951604827736
69045.2,1.94970908086309,2.22222222222222,21.3891655882131,1.12951604827736,0.399890268765401
69045.4,1.55971065585896,2.22222222222222,21.3952285095906,0.198087368303503,0.399890268765401
69045.6,1.17663403826338,1.38888888888889,21.3998902687654,0.399890268765401,0.411215514678286
69045.8,1.01557724472341,1.38888888888889,21.4042208183339,0.595779181666059,0.411215514678286
69046,0.96353201814989,1.11111111111111,21.4112155146783,0.411215514678286,0.584478075489262
69046.2,0.871909095032275,1.11111111111111,21.4126397213235,0.58736027867652,0.584478075489262
69046.4,0.792623498263835,1.11111111111111,21.4155219245107,0.584478075489262,0.438882386878286
69046.6,0.666989190317204,0.833333333333333,21.4220455433369,0.422045543336893,0.554242690135655
69046.8,0.524678472971781,0.833333333333333,21.4388823868783,0.438882386878286,0.554242690135655
69047,0.377365499217933,0.833333333333333,21.4457573098643,0.554242690135655,0.438882386878286
69047.2,0.231348438507806,0.833333333333333,21.4459196434567,1.26321750485291,0.550787538709027
69047.4,0.11327038447891,0.833333333333333,21.4460074707811,0.215224402843301,0.550787538709027
69047.6,0.169501445421566,0.833333333333333,21.449212461291,0.550787538709027,0.546499388193079
69047.8,0.234845672729987,0.833333333333333,21.4530206391175,0.453020639117468,0.455751444533472
69048,0.295271485247052,0.833333333333333,21.4535006118069,0.546499388193079,0.458632555948202
69048.2,0.358406403402618,0.833333333333333,21.4557514445335,0.455751444533472,0.458632555948202
69048.4,0.418548647112854,0.833333333333333,21.4586325559482,0.458632555948202,0.474704707296911
69048.6,0.494561715056877,0.833333333333333,21.4747047072969,0.474704707296911,0.474704707296911
69048.8,0.611607341355547,0.833333333333333,21.4747112884714,0.47471128847138,0.47471128847138
69049,0.764582729336728,0.833333333333333,21.4868681149394,0.486868114939412,0.486644540546445
69049.2,0.931696560045168,0.833333333333333,21.4954086643637,0.504591335636348,0.486868114939412
69049.4,1.0947942272409,1.38888888888889,21.5133554594536,0.486644540546445,0.504591335636348
69049.6,1.24118843049716,1.38888888888889,21.5319362461624,2.46806375383765,0.533203469135755
69049.8,1.37843451422257,1.11111111111111,21.5332034691358,0.533203469135755,0.533203469135755
69050,1.5089996189529,1.11111111111111,21.5370401972044,1.53704019720444,0.533203469135755
69050.2,1.60894895817114,1.11111111111111,21.5414673277379,0.237322619297624,0.450563299649802
69050.4,1.67547023250191,1.11111111111111,21.5494367003502,0.450563299649802,0.450563299649802
69050.6,1.7031140243683,1.11111111111111,21.5516132206942,0.448386779305821,0.448386779305821
69050.8,1.63939114612712,1.66666666666667,21.5518707219953,0.551870721995343,0.450563299649802
69051,1.49821329589615,1.66666666666667,21.5521779203124,0.447822079687632,0.448386779305821
69051.2,1.32920185825931,1.38888888888889,21.5528826570925,0.552882657092529,0.551870721995343
69051.4,1.15636368414094,1.38888888888889,21.5530227953297,0.446977204670337,0.552882657092529
69051.6,1.14248041558707,1.38888888888889,21.5576017155527,1.44239828444731,0.56355463513379
69051.8,1.18786456298688,1.38888888888889,21.5635546351338,0.56355463513379,0.56355463513379
69052,1.22911490919279,1.38888888888889,21.5636273637252,1.13092682284095,1.13092682284095
69052.2,1.28309329746515,1.14869213567849,21.5662428846937,0.123964243697988,0.569220029291743
69052.4,1.31152390752132,1.11111111111111,21.5672491939422,1.43275080605781,0.576916519577122
69052.6,1.27778428930708,1.11111111111111,21.5692200292917,0.569220029291743,0.569220029291743
69052.8,1.22566901731259,1.11111111111111,21.5769165195771,0.576916519577122,0.569220029291743
69053,1.14149998247919,1.11111111111111,21.5876919963576,0.412308003642444,0.569220029291743
69053.2,1.01461362596803,0.833333333333333,21.5891233535408,0.410876646459214,0.576916519577122
69053.4,0.855966570608923,0.833333333333333,21.5906447510583,0.590644751058271,0.412308003642444
69053.6,0.676362994256782,0.833333333333333,21.5999890799972,0.59998907999724,0.410876646459214
69053.8,0.501617992101559,0.833333333333333,21.6041719640999,0.395828035900104,0.395828035900104
69054,0.329442878205008,0.833333333333333,21.6112842374534,0.38871576254664,0.395828035900104
69054.2,0.155866353007954,0.833333333333333,21.6183580636458,0.381641936354184,0.395828035900104
69054.4,0.0217066809991763,0.833333333333333,21.6223642552243,1.37763574477574,0.38871576254664
69054.6,0.0119411054764624,0.833333333333333,21.6239441706272,2.62394417062715,0.381641936354184
69054.8,0.0146649241389105,0.833333333333333,21.6245320389598,0.375467961040172,0.375467961040172
69055,0.0231941803045505,0.833333333333333,21.6269809707781,0.373019029221853,0.375467961040172
69055.2,0.0125095963164284,0.833333333333333,21.6310143090887,0.368985690911302,0.375467961040172
69055.4,0.0176210101867061,0.833333333333333,21.6524150711739,1.65241507117393,0.373019029221853
69055.6,0.0157092329539033,0.833333333333333,21.655464964909,1.34453503509103,0.368985690911302
69055.8,0.0158826949854236,0.833333333333333,21.6602808197863,0.0930380149421143,0.661268658358863
69056,0.0144364122966892,0.0297580624302552,21.6608329787753,0.339167021224689,0.661268658358863
69056.2,0.0179655225362359,0,21.6612686583589,0.661268658358863,0.339167021224689
69056.4,0.0137731623093609,0,21.6640207905735,1.66402079057348,0.339167021224689
69056.6,0.01584013888828,0,21.6697448145565,0.330255185443461,0.661268658358863
69056.8,0.0124454811076149,0,21.6712592335194,0.328740766480598,0.674300283903052
69057,0.0152289198566412,0,21.6743002839031,0.674300283903052,0.674300283903052
69057.2,0.00250798724079689,0,21.6775974864375,0.677597486437469,0.674300283903052
69057.4,0.00341467421579277,0,21.6847573810177,0.684757381017667,0.677597486437469
69057.6,0.00321869538788622,0,21.687268721644,0.312731278355957,0.677597486437469
69057.8,0.00160312195418814,0,21.6883758074043,1.18121075992104,0.312731278355957
